pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division,distance_to_fqhc
46035962800,57311,SD,57311,061,43.6684,-97.7563,Zip Code Area,5,MW,WNC,44.10832270130652
46035962800,57314,SD,57314,111,44.021,-98.0114,Zip Code Area,10.2,MW,WNC,32.041951831376075
46035962800,57332,SD,57332,061,43.5656,-97.6475,Zip Code Area,5,MW,WNC,53.642815645867124
46035962800,57340,SD,57340,061,43.7588,-97.8712,Zip Code Area,5,MW,WNC,33.17432805264657
46035962800,57359,SD,57359,111,43.8923,-98.1743,Zip Code Area,10.2,MW,WNC,50.16808889489815
46035962800,57385,SD,57385,111,44.0572,-98.243,Zip Code Area,10.2,MW,WNC,56.41981098298702
46037952700,57219,SD,57219,037,45.288,-97.8086,Zip Code Area,10,MW,WNC,141.10829119591241
46037952700,57239,SD,57239,037,45.5097,-97.3092,Zip Code Area,10,MW,WNC,154.65474550643592
46037952700,57261,SD,57261,037,45.5006,-97.5401,Zip Code Area,10,MW,WNC,155.8506647601994
46037952700,57273,SD,57273,037,45.3784,-97.295,Zip Code Area,10,MW,WNC,147.16968942541536
46027965900,57073,SD,57073,027,42.996,-97.0694,Zip Code Area,5,MW,WNC,42.407237457031385
46027965900,57069,SD,57069,027,42.7951,-96.9258,Zip Code Area,4,MW,WNC,25.973801793496968
46027965900,57010,SD,57010,027,42.7638,-96.8466,Zip Code Area,5,MW,WNC,13.968101521558413
46029954400,57477,SD,57477,115,45.0379,-98.0996,Zip Code Area,10,MW,WNC,122.02434433823599
46029954400,57236,SD,57236,025,44.9841,-97.5814,Zip Code Area,10,MW,WNC,106.1749717273128
46029954400,57241,SD,57241,057,44.6647,-97.2305,Zip Code Area,10,MW,WNC,79.41949113955347
46029954400,57242,SD,57242,057,44.7572,-97.3083,Zip Code Area,10,MW,WNC,84.05792535240982
46029954400,57243,SD,57243,029,44.8858,-97.4442,Zip Code Area,5,MW,WNC,98.71868156006036
46029954400,57245,SD,57245,029,44.8923,-96.9174,Zip Code Area,5,MW,WNC,109.79150716418812
46029954400,57248,SD,57248,057,44.5844,-97.2009,Zip Code Area,10,MW,WNC,68.98060068331445
46029954400,57258,SD,57258,025,44.8637,-97.9168,Zip Code Area,10,MW,WNC,99.28495662106678
46037952700,57274,SD,57274,037,45.3151,-97.5254,Zip Code Area,10,MW,WNC,141.66515251003094
46029954400,57263,SD,57263,029,45.1049,-96.9859,Zip Code Area,5,MW,WNC,131.95803009049868
46029954400,57272,SD,57272,029,45.0815,-97.4458,Zip Code Area,5,MW,WNC,119.39492275696311
46029954400,57278,SD,57278,025,44.6272,-97.6747,Zip Code Area,10,MW,WNC,68.89962605840444
46029954400,57322,SD,57322,025,44.6648,-97.9168,Zip Code Area,5,MW,WNC,73.44691036372089
46029954400,57429,SD,57429,115,45.1635,-98.3193,Zip Code Area,10,MW,WNC,139.2640860339869
46029954400,57434,SD,57434,115,45.1393,-98.1534,Zip Code Area,10,MW,WNC,133.16908500317658
46029954400,57436,SD,57436,115,44.8159,-98.0947,Zip Code Area,10,MW,WNC,100.70637317039352
46029954400,57440,SD,57440,115,44.8084,-98.2935,Zip Code Area,10,MW,WNC,106.95718109863975
46029954400,57271,SD,57271,025,44.7362,-97.5307,Zip Code Area,10,MW,WNC,78.95705547633774
46037952700,57422,SD,57422,037,45.4222,-97.9175,Zip Code Area,10,MW,WNC,156.58365614394998
46037952700,57468,SD,57468,037,45.496,-97.8128,Zip Code Area,10,MW,WNC,163.9136118048307
46039953700,57213,SD,57213,039,44.5735,-96.5416,Zip Code Area,10,MW,WNC,101.60805359868789
46045962200,57428,SD,57428,045,45.453,-99.654,Zip Code Area,10,MW,WNC,114.1311829221652
46045962200,57471,SD,57471,045,45.4271,-99.3326,Zip Code Area,10,MW,WNC,124.75584399095908
46047964200,57735,SD,57735,047,43.2874,-103.811,Zip Code Area,8,MW,WNC,108.15943121686405
46047964200,57747,SD,57747,047,43.4223,-103.4766,Zip Code Area,7,MW,WNC,88.41307558862282
46047964200,57763,SD,57763,047,43.1551,-103.2162,Zip Code Area,8,MW,WNC,115.03932352826816
46047964200,57766,SD,57766,047,43.3876,-103.1832,Zip Code Area,8,MW,WNC,83.17310622288359
46047964200,57782,SD,57782,047,43.3014,-103.2183,Zip Code Area,8,MW,WNC,94.70689757321658
46043969600,57364,SD,57364,043,43.4291,-98.6069,Zip Code Area,10,MW,WNC,106.06149875816953
46119979100,57345,SD,57345,069,44.5326,-99.4543,Zip Code Area,10,MW,WNC,68.70024971536888
46119979100,57435,SD,57435,049,45.1691,-98.9411,Zip Code Area,10,MW,WNC,132.40569979302677
46119979100,57438,SD,57438,049,45.0855,-99.1954,Zip Code Area,10,MW,WNC,108.24877056529164
46119979100,57466,SD,57466,049,45.1965,-99.4551,Zip Code Area,10,MW,WNC,102.19847274402753
46119979100,57473,SD,57473,049,45.0262,-99.461,Zip Code Area,10,MW,WNC,82.09041929837943
46119979100,57501,SD,57501,065,44.3695,-100.3211,Zip Code Area,4,MW,WNC,0.0
46119979100,57520,SD,57520,119,44.8393,-100.0712,Zip Code Area,10.2,MW,WNC,37.269609461747145
46119979100,57522,SD,57522,065,44.5026,-99.9463,Zip Code Area,5,MW,WNC,25.84494797316638
46119979100,57346,SD,57346,069,44.248,-99.4532,Post Office or large volume customer,10,MW,WNC,64.70219824588297
46087964600,57048,SD,57048,087,43.7063,-97.1885,Zip Code Area,10.1,MW,WNC,42.44977841879703
46043969600,57344,SD,57344,043,43.4297,-98.5273,Zip Code Area,10,MW,WNC,106.67746606665517
46043969600,57328,SD,57328,043,43.4213,-98.3564,Zip Code Area,10,MW,WNC,95.30462931175543
46039953700,57218,SD,57218,039,44.6738,-96.6435,Zip Code Area,10,MW,WNC,104.67079723830774
46039953700,57226,SD,57226,039,44.7612,-96.6907,Zip Code Area,10,MW,WNC,108.76572400646987
46039953700,57237,SD,57237,039,44.827,-96.5044,Zip Code Area,10,MW,WNC,120.94973235352373
46039953700,57238,SD,57238,039,44.8754,-96.8608,Zip Code Area,10,MW,WNC,109.73743878853895
46039953700,57268,SD,57268,039,44.5786,-96.7077,Zip Code Area,10,MW,WNC,92.7271740871134
46041941700,57601,SD,57601,129,45.5407,-100.4315,Zip Code Area,7,MW,WNC,70.028914167302
46041941700,57622,SD,57622,137,44.6055,-101.4999,Zip Code Area,10,MW,WNC,86.50049886833266
46043969600,57330,SD,57330,043,43.2573,-98.1596,Zip Code Area,10,MW,WNC,98.48996255020232
46041941700,57623,SD,57623,137,45.0079,-101.6337,Zip Code Area,10,MW,WNC,51.01108796078314
46041941700,57630,SD,57630,041,45.4483,-100.9213,Zip Code Area,10,MW,WNC,42.337010121302306
46041941700,57633,SD,57633,041,45.3962,-101.4385,Zip Code Area,10,MW,WNC,0.0
46041941700,57636,SD,57636,041,45.0144,-101.4315,Post Office or large volume customer,10,MW,WNC,47.279279172014796
46041941700,57652,SD,57652,041,45.2024,-100.605,Zip Code Area,10,MW,WNC,68.63675902270916
46041941700,57656,SD,57656,041,45.3927,-101.0351,Zip Code Area,10,MW,WNC,31.925184722381196
46041941700,57661,SD,57661,041,45.2705,-100.8865,Post Office or large volume customer,10,MW,WNC,44.12590334716821
46043969600,57313,SD,57313,043,43.316,-98.3414,Zip Code Area,10,MW,WNC,102.7638072987231
46041941700,57625,SD,57625,041,45.0016,-101.2329,Zip Code Area,7,MW,WNC,64.047532799644
47017962100,38318,TN,38318,017,35.9431,-88.2926,Zip Code Area,10,S,ESC,50.00103365858192
46087964600,57058,SD,57058,087,43.7356,-97.3797,Zip Code Area,10.1,MW,WNC,35.67257361607608
46089963100,57437,SD,57437,089,45.7707,-99.3308,Zip Code Area,10,MW,WNC,148.15927189381594
47001021000,37719,TN,37719,129,36.029,-84.4208,Post Office or large volume customer,2,S,ESC,15.634008863653564
47001021000,37840,TN,37840,129,36.0366,-84.3486,Zip Code Area,2,S,ESC,15.590520912580562
47001021000,37845,TN,37845,129,36.0959,-84.4424,Post Office or large volume customer,2,S,ESC,12.697610550353643
47001021202,37717,TN,37716,001,36.11,-84.1672,Post Office or large volume customer,1,S,ESC,20.12641220245532
47003950402,37160,TN,37160,003,35.4863,-86.4624,Zip Code Area,4,S,ESC,53.11540730620036
47003950402,37161,TN,37160,003,35.4834,-86.4603,Post Office or large volume customer,4,S,ESC,53.11540730620036
47003950402,37162,TN,37160,003,35.5108,-86.45,Post Office or large volume customer,4,S,ESC,53.11540730620036
47003950402,37180,TN,37180,003,35.6224,-86.5639,Zip Code Area,5,S,ESC,38.48954892988275
47003950402,37183,TN,37183,003,35.5123,-86.3277,Zip Code Area,5,S,ESC,50.278018944820886
47003950402,37360,TN,37360,003,35.4296,-86.2557,Zip Code Area,4,S,ESC,57.56555642091328
47005963300,38221,TN,38221,005,36.2285,-88.0627,Zip Code Area,6,S,ESC,71.74440718647246
47005963300,38320,TN,38320,005,36.0556,-88.1119,Zip Code Area,9,S,ESC,53.39010757461346
47005963300,38333,TN,38333,005,36.1142,-87.982,Zip Code Area,8,S,ESC,57.7386879180186
47005963300,38341,TN,38341,005,35.8951,-88.0912,Zip Code Area,8,S,ESC,35.120761670033666
47007953100,37338,TN,37338,143,35.4484,-85.179,Zip Code Area,2,S,ESC,39.76769769892645
47001021301,37828,TN,37828,001,36.2005,-84.0858,Zip Code Area,2,S,ESC,12.79177800804395
47001021301,37769,TN,37769,001,36.2032,-84.1386,Zip Code Area,2,S,ESC,9.045382478156805
47001021301,37754,TN,37754,093,36.115,-84.0438,Zip Code Area,2,S,ESC,17.879091674468228
47001021301,37716,TN,37716,001,36.0869,-84.1897,Zip Code Area,1,S,ESC,20.12641220245532
46127020200,57025,SD,57025,127,42.7382,-96.687,Zip Code Area,10.1,MW,WNC,0.0
46129965100,57420,SD,57420,129,45.3324,-100.1186,Zip Code Area,10,MW,WNC,85.95559717886952
46129965100,57450,SD,57450,107,45.2278,-99.7763,Zip Code Area,10,MW,WNC,85.66759727514203
46129965100,57452,SD,57452,129,45.4492,-99.822,Zip Code Area,10,MW,WNC,116.70922943390093
46129965100,57472,SD,57472,129,45.4786,-100.0541,Zip Code Area,10,MW,WNC,102.67623267884458
46135966302,57031,SD,57031,135,42.8835,-97.183,Zip Code Area,5,MW,WNC,43.02690500925282
46135966302,57037,SD,57037,027,43.1027,-97.2558,Zip Code Area,5,MW,WNC,61.33433553124977
47007953100,37367,TN,37367,007,35.6408,-85.2077,Zip Code Area,5,S,ESC,61.583299327500455
46135966302,57040,SD,57040,135,43.0394,-97.5956,Zip Code Area,5,MW,WNC,81.31238417228313
46135966302,57067,SD,57067,135,43.0164,-97.3694,Zip Code Area,5,MW,WNC,72.01487924745761
46135966302,57072,SD,57072,135,42.9572,-97.1803,Zip Code Area,5,MW,WNC,49.34751028667714
46135966302,57078,SD,57078,135,42.8821,-97.3986,Zip Code Area,4,MW,WNC,64.4947030732846
47001020400,37830,TN,37830,001,36.0159,-84.2623,Zip Code Area,1,S,ESC,25.977759588426206
47001020400,37831,TN,37830,001,36.106,-84.1958,Post Office or large volume customer,1,S,ESC,25.977759588426206
47001021301,37705,TN,37705,001,36.1915,-84.0544,Zip Code Area,2,S,ESC,13.961773344763202
47001021301,37710,TN,37710,001,36.1626,-84.2992,Zip Code Area,2,S,ESC,18.69074494467199
46135966302,57046,SD,57046,135,42.9836,-97.3349,Zip Code Area,5,MW,WNC,55.77252545510366
46127020200,57004,SD,57004,127,43.0874,-96.7813,Zip Code Area,10,MW,WNC,39.75239834528223
47009010100,37701,TN,37701,009,35.7852,-83.9809,Zip Code Area,1,S,ESC,20.941038750004353
47009010100,37742,TN,37742,105,35.6567,-84.171,Zip Code Area,2,S,ESC,22.562127193783475
47011011401,37361,TN,37361,139,35.1025,-84.7136,Zip Code Area,2,S,ESC,10.030407664276048
47011011401,37364,TN,37311,011,35.1727,-84.8619,Post Office or large volume customer,1,S,ESC,28.698631888144256
47011011401,37369,TN,37369,139,35.1807,-84.541,Zip Code Area,2,S,ESC,13.003885472251557
47013950200,37715,TN,37715,025,36.565,-83.9397,Zip Code Area,10,S,ESC,15.00545638648086
47013950200,37729,TN,37729,013,36.5086,-84.0454,Zip Code Area,2,S,ESC,10.605560452106976
47013950200,37730,TN,37730,025,36.552,-83.9769,Post Office or large volume customer,10,S,ESC,13.850490249213399
47013950200,37762,TN,37762,013,36.577,-84.126,Zip Code Area,10,S,ESC,0.0
47013950200,37819,TN,37819,013,36.5428,-84.1798,Zip Code Area,2,S,ESC,7.173111414917148
47013950200,37847,TN,37847,013,36.4695,-84.2907,Zip Code Area,2,S,ESC,19.1381509984631
47013950200,37851,TN,37851,025,36.5862,-83.901,Post Office or large volume customer,10,S,ESC,19.52040969051752
47013950600,37714,TN,37714,013,36.3028,-84.203,Zip Code Area,2,S,ESC,12.378878458247097
47013950600,37757,TN,37757,013,36.3266,-84.1928,Zip Code Area,2,S,ESC,0.0
47015960200,37016,TN,37016,015,35.9338,-86.1126,Zip Code Area,2,S,ESC,30.93021548566706
47015960200,37026,TN,37026,015,35.7053,-86.0912,Zip Code Area,2,S,ESC,40.126564791553974
47015960200,37190,TN,37190,015,35.8143,-86.05,Zip Code Area,2,S,ESC,40.07221481811547
47011011401,37336,TN,37336,121,35.2932,-84.9127,Zip Code Area,2,S,ESC,31.87978698916597
47011011401,37323,TN,37323,011,35.1361,-84.8457,Zip Code Area,1,S,ESC,19.74697426637002
47011011401,37320,TN,37311,011,35.1727,-84.8619,Post Office or large volume customer,1,S,ESC,28.698631888144256
47011011401,37316,TN,37362,139,34.9971,-84.7327,Post Office or large volume customer,2,S,ESC,16.78184466723302
47009010100,37772,TN,37772,105,35.7883,-84.2188,Zip Code Area,1,S,ESC,28.61687227796692
47009010100,37777,TN,37777,009,35.8375,-84.0089,Zip Code Area,1,S,ESC,17.626429694402376
47009010100,37801,TN,37801,009,35.6884,-84.0769,Zip Code Area,1,S,ESC,21.112983802874442
47009010100,37802,TN,37801,009,35.7565,-83.9705,Post Office or large volume customer,1,S,ESC,21.112983802874442
47009010100,37803,TN,37803,009,35.6539,-83.9956,Zip Code Area,1,S,ESC,24.620091979499964
47009010100,37804,TN,37804,009,35.7991,-83.8852,Zip Code Area,1,S,ESC,23.05254540599877
47009010100,37853,TN,37853,009,35.8305,-83.9412,Zip Code Area,1,S,ESC,17.900629574037673
47009010100,37737,TN,37737,009,35.7523,-84.1061,Zip Code Area,1,S,ESC,26.50333363637022
47009010100,37878,TN,37878,009,35.5844,-83.9923,Zip Code Area,2,S,ESC,26.854452072000292
47009010100,37885,TN,37885,123,35.5354,-84.1778,Zip Code Area,2,S,ESC,0.0
47009010100,37886,TN,37886,009,35.7533,-83.8243,Zip Code Area,2,S,ESC,31.51800322328304
47011011401,30751,GA,30751,213,34.9814,-84.7352,Zip Code Area,2,S,SA,23.389441939844236
47011011401,37307,TN,37307,139,35.173,-84.6544,Zip Code Area,2,S,ESC,0.0
47011011401,37310,TN,37310,011,35.2556,-84.7666,Zip Code Area,1,S,ESC,11.858376164988742
47011011401,37311,TN,37311,011,35.1313,-84.875,Zip Code Area,1,S,ESC,28.698631888144256
47011011401,37312,TN,37312,011,35.2023,-84.8476,Zip Code Area,1,S,ESC,24.347769943273317
47009010100,37882,TN,37882,009,35.6784,-83.7572,Zip Code Area,2,S,ESC,32.02770258527454
46127020200,57001,SD,57001,127,43.0047,-96.6332,Zip Code Area,10,MW,WNC,29.391179714290768
46127020200,51001,IA,51001,149,42.8354,-96.5225,Zip Code Area,10.1,MW,WNC,17.90755121129428
46125965200,57070,SD,57070,125,43.1815,-97.114,Zip Code Area,10,MW,WNC,60.35815396595359
46103010905,57702,SD,57702,103,44.0036,-103.3589,Zip Code Area,1,MW,WNC,20.22449385292514
46103010905,57703,SD,57703,103,44.048,-103.1763,Zip Code Area,1,MW,WNC,20.46587956149605
46103010905,57709,SD,57701,103,44.0761,-103.3171,Post Office or large volume customer,1,MW,WNC,0.0
46103010905,57725,SD,57725,103,43.9481,-102.7935,Zip Code Area,7.1,MW,WNC,40.7888016293083
46103010905,57745,SD,57745,103,43.9377,-103.5782,Zip Code Area,2,MW,WNC,47.776369247014685
46103010905,57751,SD,57751,103,43.8848,-103.3995,Zip Code Area,2,MW,WNC,35.10533626942595
46103010905,57767,SD,57767,103,44.0631,-102.5628,Zip Code Area,7.1,MW,WNC,50.697347516652876
46103010905,57775,SD,57775,103,44.1035,-102.0159,Zip Code Area,7.1,MW,WNC,94.07654332427362
46103010905,57780,SD,57780,103,43.7994,-102.5353,Zip Code Area,7.1,MW,WNC,68.94207024313837
46103010905,57790,SD,57790,103,43.9812,-102.2245,Zip Code Area,7.1,MW,WNC,79.25939958809471
46103010905,57791,SD,57791,103,44.225,-102.4311,Zip Code Area,7.1,MW,WNC,59.80073690348599
46095940300,57560,SD,57560,095,43.4662,-101.1517,Zip Code Area,10,MW,WNC,139.9986713175948
46095940300,57579,SD,57579,095,43.5666,-100.7449,Zip Code Area,10,MW,WNC,110.01298912579446
46095940300,57585,SD,57585,095,43.5366,-100.4379,Zip Code Area,10,MW,WNC,110.11537437226453
46097961600,57321,SD,57321,097,43.8855,-97.5342,Zip Code Area,10,MW,WNC,17.8537750310127
46103010905,57701,SD,57701,103,44.1415,-103.2052,Zip Code Area,1,MW,WNC,0.0
46093020400,57792,SD,57792,093,44.6182,-102.4452,Zip Code Area,7.1,MW,WNC,75.94201740813537
46093020400,57788,SD,57788,019,44.6222,-103.3795,Zip Code Area,10,MW,WNC,52.32959578557533
46093020400,57787,SD,57787,093,44.6539,-102.7252,Zip Code Area,7.1,MW,WNC,74.4964310644142
46089963100,57448,SD,57448,045,45.569,-99.4857,Zip Code Area,10,MW,WNC,141.83548660277697
46089963100,57456,SD,57456,089,45.7228,-98.9409,Zip Code Area,10,MW,WNC,169.9200977761789
46089963100,57457,SD,57457,089,45.8566,-99.2051,Zip Code Area,10,MW,WNC,175.12330892059367
46091950800,57232,SD,57232,091,45.6211,-97.3741,Zip Code Area,10,MW,WNC,144.9741296811253
46091950800,57247,SD,57247,091,45.6899,-97.3481,Zip Code Area,10,MW,WNC,136.3817419902726
46091950800,57270,SD,57270,091,45.8535,-97.3122,Zip Code Area,10,MW,WNC,120.71831869171659
46091950800,57421,SD,57421,091,45.7585,-97.9274,Zip Code Area,10,MW,WNC,150.91828605346154
46097961600,57323,SD,57323,097,44.1496,-97.7116,Zip Code Area,10,MW,WNC,17.097485355534484
46091950800,57430,SD,57430,091,45.8023,-97.7418,Zip Code Area,10,MW,WNC,137.39765747069248
46093020400,57719,SD,57719,103,44.1199,-103.0682,Zip Code Area,7.1,MW,WNC,20.732422171883854
46093020400,57737,SD,57787,093,44.5755,-102.5632,Zip Code Area,7.1,MW,WNC,74.4964310644142
46093020400,57748,SD,57748,093,44.5838,-102.0229,Zip Code Area,7.1,MW,WNC,103.2002800304033
46093020400,57758,SD,57758,093,45.031,-102.8031,Zip Code Area,7.1,MW,WNC,90.39078371593854
46093020400,57761,SD,57761,103,44.0874,-102.8136,Zip Code Area,7.1,MW,WNC,38.37986036990788
46093020400,57769,SD,57769,093,44.2287,-103.3688,Zip Code Area,2,MW,WNC,12.914783016705654
46093020400,57785,SD,57785,093,44.3692,-103.3617,Zip Code Area,7,MW,WNC,31.810950628379985
46091950800,57454,SD,57454,091,45.6174,-97.7925,Zip Code Area,10,MW,WNC,159.14850926735062
46097961600,57337,SD,57337,097,43.9841,-97.789,Zip Code Area,10,MW,WNC,17.294814614021185
46097961600,57349,SD,57349,097,44.0371,-97.5603,Zip Code Area,10,MW,WNC,0.0
46099010501,57005,SD,57005,099,43.5926,-96.586,Zip Code Area,2,MW,WNC,9.901146634001515
46115000200,57469,SD,57469,115,44.8719,-98.5112,Zip Code Area,10,MW,WNC,120.96367930525317
46115000200,57476,SD,57476,115,44.7305,-98.5539,Zip Code Area,10,MW,WNC,111.34022850665373
46121940100,57555,SD,57555,121,43.285,-100.5954,Zip Code Area,10,MW,WNC,144.75117418086913
46121940100,57563,SD,57563,121,43.3633,-100.3809,Post Office or large volume customer,10,MW,WNC,129.23042842140228
46121940100,57566,SD,57566,121,43.3117,-101.0081,Zip Code Area,10,MW,WNC,147.7154126672113
46121940100,57570,SD,57570,121,43.2328,-100.8535,Post Office or large volume customer,2,MW,WNC,153.5578546740355
46121940100,57572,SD,57572,121,43.1444,-100.9051,Zip Code Area,2,MW,WNC,165.1593020989764
46115000200,57465,SD,57465,115,45.1611,-98.6589,Zip Code Area,10,MW,WNC,144.93091330181568
46123971700,57528,SD,57528,123,43.2273,-99.6933,Zip Code Area,10.3,MW,WNC,154.9019204704677
46123971700,57534,SD,57534,123,43.6439,-99.6918,Zip Code Area,10.3,MW,WNC,117.33371079207174
46123971700,57541,SD,57541,123,43.5596,-99.9279,Zip Code Area,10.3,MW,WNC,109.15736064957437
46123971700,57580,SD,57580,123,43.3318,-99.8033,Zip Code Area,7,MW,WNC,138.70319238607482
46123971700,57584,SD,57584,123,43.4498,-100.0783,Zip Code Area,10.3,MW,WNC,112.59258227617889
46125965200,57014,SD,57014,125,43.1176,-96.9636,Zip Code Area,10,MW,WNC,47.52497685538537
46125965200,57021,SD,57021,125,43.2864,-96.9792,Zip Code Area,10,MW,WNC,43.40180851874929
46125965200,57036,SD,57036,125,43.2893,-97.1904,Zip Code Area,10,MW,WNC,50.30324212607954
46123971700,57529,SD,57529,053,43.2351,-99.514,Zip Code Area,10,MW,WNC,155.9994783896975
46087964600,57374,SD,57374,087,43.7557,-97.5936,Zip Code Area,10.1,MW,WNC,30.788722303147278
46115000200,57461,SD,57461,115,45.1631,-98.4824,Zip Code Area,10,MW,WNC,142.17924399331883
46113940800,57772,SD,57772,113,43.2397,-102.331,Zip Code Area,10,MW,WNC,83.9818810149635
46099010501,57068,SD,57068,099,43.5773,-96.4956,Zip Code Area,2,MW,WNC,17.36758941664627
46101959700,57017,SD,57017,101,43.9558,-96.8189,Zip Code Area,3,MW,WNC,46.48452420043591
46101959700,57022,SD,57022,099,43.8228,-96.7223,Zip Code Area,2,MW,WNC,26.24998748476872
46101959700,57024,SD,57024,101,43.9866,-96.6493,Zip Code Area,10,MW,WNC,42.702673339375465
46101959700,57028,SD,57028,101,44.0658,-96.6222,Zip Code Area,10,MW,WNC,51.50634849752629
46101959700,57065,SD,57065,101,43.8942,-96.6326,Zip Code Area,3,MW,WNC,34.12015293281072
46107000100,57442,SD,57442,107,45.0259,-99.9766,Zip Code Area,10,MW,WNC,60.53831858012019
46115000200,57424,SD,57424,115,45.0465,-98.3973,Zip Code Area,10,MW,WNC,133.58884880513088
46107000100,57455,SD,57455,107,45.0123,-99.7366,Zip Code Area,10,MW,WNC,72.6430582392227
46109940400,57257,SD,57257,109,45.5206,-97.0012,Zip Code Area,10,MW,WNC,151.24376374908573
46109940700,57224,SD,57224,109,45.8755,-97.1073,Zip Code Area,10,MW,WNC,113.63038772852305
46109940700,57255,SD,57255,109,45.8659,-96.915,Zip Code Area,10,MW,WNC,109.40220892286392
46109940700,57260,SD,57260,109,45.8753,-96.7174,Zip Code Area,10,MW,WNC,111.23298101958677
46109940700,57262,SD,57262,109,45.6732,-97.0715,Zip Code Area,10,MW,WNC,132.6052081475027
46113940800,57764,SD,57764,113,43.1886,-102.7396,Post Office or large volume customer,10,MW,WNC,111.02653433982952
46113940800,57770,SD,57770,113,43.1124,-102.5984,Zip Code Area,7.1,MW,WNC,130.70975012771243
46107000100,57475,SD,57475,107,45.1702,-99.6176,Zip Code Area,10,MW,WNC,94.26388868027522
47073050301,37857,TN,37857,073,36.4162,-83.0108,Zip Code Area,7,S,ESC,0.0
47073050301,37873,TN,37873,073,36.4741,-82.8306,Zip Code Area,2,S,ESC,14.34107398516088
47073050301,37891,TN,37891,063,36.2621,-83.1458,Zip Code Area,2,S,ESC,22.929947217937464
48013960402,78050,TX,78050,013,29.073,-98.4842,Post Office or large volume customer,2,S,WSC,15.831416846367366
48013960402,78060,TX,78060,297,28.4492,-98.1019,Post Office or large volume customer,10,S,WSC,62.7493042694439
48013960402,78062,TX,78118,013,28.7397,-98.1786,Post Office or large volume customer,7,S,WSC,38.65917995204377
48013960402,78064,TX,78064,013,28.9924,-98.4831,Zip Code Area,2,S,WSC,0.0
48013960402,78065,TX,78065,013,29.0994,-98.6241,Zip Code Area,2,S,WSC,26.193459430010247
48013960402,78069,TX,78069,029,29.2205,-98.6678,Zip Code Area,2,S,WSC,22.454281308601313
48013960402,78071,TX,78071,297,28.4756,-98.1782,Zip Code Area,10,S,WSC,55.36958918881664
48013960402,78072,TX,78072,311,28.4198,-98.5693,Zip Code Area,10,S,WSC,55.39824012827516
48013960402,78075,TX,78075,297,28.6373,-98.2565,Zip Code Area,10,S,WSC,34.78687867512124
48013960402,78264,TX,78264,029,29.1733,-98.4723,Zip Code Area,2,S,WSC,11.755281612362898
