pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division
54021967800,26342,WV,26342,021,39.0301,-80.8498,Zip Code Area,8,S,SA
54021967800,26351,WV,26351,021,38.9409,-80.8313,Zip Code Area,7,S,SA
54021967800,26384,WV,26384,021,38.9573,-80.73,Zip Code Area,8,S,SA
54021967800,26430,WV,26430,021,38.914,-80.7498,Zip Code Area,8,S,SA
54021967800,26443,WV,26443,021,39.0839,-80.7549,Zip Code Area,8,S,SA
54021967800,26611,WV,26611,021,38.8451,-80.8323,Zip Code Area,8,S,SA
54021967800,26636,WV,26636,021,38.7393,-80.9429,Zip Code Area,8,S,SA
54021967800,26638,WV,26638,021,38.7617,-81.0045,Zip Code Area,8,S,SA
54025950300,25907,WV,25907,019,37.8532,-81.0817,Post Office or large volume customer,2,S,SA
54025950300,25868,WV,25868,019,38.0654,-80.9684,Zip Code Area,10,S,SA
54025950300,25864,WV,25864,019,37.8893,-80.9712,Zip Code Area,1,S,SA
54025950300,25862,WV,25862,019,38.0869,-81.0588,Zip Code Area,2,S,SA
54019020700,25103,WV,25103,039,38.207,-81.3929,Zip Code Area,2,S,SA
54019020700,25115,WV,25115,019,38.1426,-81.2065,Zip Code Area,2,S,SA
54019020700,25118,WV,25118,019,38.1249,-81.3217,Zip Code Area,2,S,SA
54019020700,25136,WV,25136,019,38.1725,-81.3222,Zip Code Area,2,S,SA
54019020700,25139,WV,25139,019,38.1399,-81.2931,Zip Code Area,2,S,SA
54019020700,25161,WV,25161,019,38.099,-81.324,Zip Code Area,2,S,SA
54019020700,25162,WV,25162,039,38.2101,-81.3851,Zip Code Area,2,S,SA
54023969400,26707,WV,26707,023,39.2729,-79.3645,Post Office or large volume customer,10,S,SA
54019020700,25173,WV,25173,019,38.0973,-81.2488,Zip Code Area,2,S,SA
54019020700,25186,WV,25186,019,38.1812,-81.3071,Zip Code Area,2,S,SA
54019020700,26656,WV,26656,067,38.2491,-81.1566,Zip Code Area,2,S,SA
54019020700,26667,WV,26651,067,38.3184,-80.8342,Zip Code Area,2,S,SA
54019020700,26690,WV,26690,067,38.2255,-81.1273,Zip Code Area,2,S,SA
54025950300,25831,WV,25831,019,37.9567,-80.9379,Zip Code Area,2,S,SA
54025950300,25837,WV,25837,019,38.0544,-81.0326,Zip Code Area,10,S,SA
54025950300,25854,WV,25854,019,38.1094,-80.9638,Zip Code Area,2,S,SA
54019020700,25185,WV,25185,019,38.2379,-81.2334,Post Office or large volume customer,2,S,SA
54019020700,25102,WV,25102,039,38.1879,-81.3657,Post Office or large volume customer,2,S,SA
54023969400,26720,WV,26720,023,39.2803,-79.3296,Zip Code Area,10,S,SA
54023969400,26739,WV,26739,023,39.2652,-79.2255,Zip Code Area,10,S,SA
54025950600,24970,WV,24970,025,37.7418,-80.4626,Zip Code Area,8,S,SA
54025950600,24977,WV,24977,025,37.8772,-80.668,Zip Code Area,8,S,SA
54025950600,24986,WV,24986,025,37.7827,-80.3129,Zip Code Area,7,S,SA
54025950600,24991,WV,24991,025,37.9701,-80.4923,Zip Code Area,8,S,SA
54025950600,25958,WV,25958,025,38.0023,-80.737,Zip Code Area,10,S,SA
54025950600,25984,WV,25984,025,37.9685,-80.6696,Zip Code Area,10,S,SA
54027968400,25431,WV,25431,027,39.4976,-78.5508,Zip Code Area,2,S,SA
54027968400,25437,WV,25437,027,39.4401,-78.6103,Zip Code Area,2,S,SA
54027968400,26722,WV,26722,027,39.5029,-78.6272,Zip Code Area,2,S,SA
54027968400,26757,WV,26757,027,39.3424,-78.7481,Zip Code Area,2,S,SA
54027968400,26761,WV,26761,027,39.2849,-78.6995,Zip Code Area,2,S,SA
54027968400,26763,WV,26763,027,39.463,-78.695,Zip Code Area,2,S,SA
54027968400,26852,WV,26852,027,39.2681,-78.906,Zip Code Area,10,S,SA
54033030602,26301,WV,26301,033,39.2874,-80.3419,Zip Code Area,4,S,SA
54033030602,26302,WV,26301,033,39.2677,-80.3077,Post Office or large volume customer,4,S,SA
54025950600,24957,WV,24957,025,37.8765,-80.4192,Zip Code Area,8,S,SA
54025950600,24943,WV,24910,025,37.8268,-80.7209,Zip Code Area,8,S,SA
54025950600,24938,WV,24938,025,37.9154,-80.3353,Zip Code Area,8,S,SA
54025950600,24931,WV,24931,025,37.9397,-80.6309,Zip Code Area,8,S,SA
54023969400,26743,WV,26743,057,39.3612,-79.0452,Zip Code Area,7,S,SA
54023969600,26801,WV,26801,031,39.0656,-78.7748,Zip Code Area,7,S,SA
54023969600,26810,WV,26810,031,38.9812,-78.7448,Zip Code Area,7,S,SA
54023969600,26812,WV,26812,031,38.8744,-78.8814,Zip Code Area,8,S,SA
54023969600,26818,WV,26818,031,39.075,-79.0342,Zip Code Area,8,S,SA
54023969600,26833,WV,26833,023,39.0712,-79.1937,Zip Code Area,8,S,SA
54023969600,26836,WV,26836,031,38.9907,-78.9745,Zip Code Area,7,S,SA
54023969400,26731,WV,26731,023,39.1642,-79.0433,Zip Code Area,10,S,SA
54023969600,26838,WV,26836,031,38.8125,-79.0729,Zip Code Area,8,S,SA
54023969600,26847,WV,26847,023,38.9908,-79.1293,Zip Code Area,7,S,SA
54023969600,26851,WV,26851,031,39.0562,-78.6175,Zip Code Area,3,S,SA
54023969600,26855,WV,26855,023,38.9512,-79.2783,Zip Code Area,8,S,SA
54025950600,24901,WV,24901,025,37.8083,-80.4407,Zip Code Area,8,S,SA
54025950600,24902,WV,24901,025,37.7747,-80.4615,Post Office or large volume customer,8,S,SA
54025950600,24916,WV,24916,025,37.8313,-80.5747,Zip Code Area,8,S,SA
54025950600,24925,WV,24925,025,37.7807,-80.394,Zip Code Area,8,S,SA
54023969600,26845,WV,26845,031,39.1502,-78.9509,Zip Code Area,3,S,SA
54019020700,25090,WV,25090,019,38.1532,-81.2148,Post Office or large volume customer,2,S,SA
54019020700,25083,WV,25083,039,38.0704,-81.3625,Zip Code Area,2,S,SA
54019020700,25075,WV,25075,039,38.0505,-81.4227,Zip Code Area,1,S,SA
54007968000,26623,WV,26623,007,38.6305,-80.8589,Zip Code Area,10,S,SA
54007968000,26624,WV,26624,007,38.6862,-80.7863,Zip Code Area,10,S,SA
54009031400,26030,WV,26030,009,40.2259,-80.6513,Post Office or large volume customer,1,S,SA
54009031400,26032,WV,26032,009,40.2107,-80.5503,Zip Code Area,2,S,SA
54009031400,26058,WV,26070,009,40.1856,-80.6745,Post Office or large volume customer,1,S,SA
54009031400,26070,WV,26070,009,40.2548,-80.5961,Zip Code Area,2,S,SA
54009031400,26075,WV,26075,009,40.1927,-80.6659,Zip Code Area,2,S,SA
54013962600,25234,WV,25234,013,38.8227,-81.1551,Zip Code Area,2,S,SA
54013962600,25235,WV,25235,013,38.6686,-81.0944,Zip Code Area,2,S,SA
54013962600,25261,WV,25261,013,38.8015,-81.0962,Zip Code Area,2,S,SA
54013962600,25268,WV,25268,013,38.7481,-81.0998,Zip Code Area,2,S,SA
54013962600,26137,WV,26137,013,38.9854,-81.0721,Zip Code Area,8,S,SA
54013962600,26141,WV,26141,105,38.9378,-81.2369,Zip Code Area,8,S,SA
54013962600,26147,WV,26147,013,38.9324,-81.0763,Zip Code Area,8,S,SA
54013962600,26151,WV,26151,013,38.8286,-81.1322,Zip Code Area,2,S,SA
54007968100,26631,WV,26631,007,38.7909,-80.5887,Zip Code Area,10,S,SA
54007968100,26629,WV,26629,007,38.579,-80.7068,Zip Code Area,10,S,SA
54007968100,26627,WV,26627,007,38.7621,-80.6406,Zip Code Area,10,S,SA
54007968100,26621,WV,26621,007,38.7232,-80.6498,Zip Code Area,10,S,SA
54109002902,25021,WV,25021,005,37.9218,-81.6893,Zip Code Area,2,S,SA
54109002902,25028,WV,25028,005,37.9543,-81.7185,Zip Code Area,2,S,SA
54109002902,25047,WV,25047,045,37.9468,-81.8104,Zip Code Area,2,S,SA
54109002902,25204,WV,25204,005,37.926,-81.6141,Zip Code Area,2,S,SA
54109002902,25208,WV,25208,005,37.9034,-81.6773,Zip Code Area,2,S,SA
54109002902,25845,WV,25845,109,37.6959,-81.529,Zip Code Area,2,S,SA
54109002902,25848,WV,25848,109,37.7217,-81.429,Zip Code Area,2,S,SA
54015957900,25113,WV,25113,015,38.5357,-81.0348,Zip Code Area,2,S,SA
54109002902,25870,WV,25870,109,37.6387,-81.394,Zip Code Area,2,S,SA
54109002902,25913,WV,25913,109,37.7141,-81.4895,Zip Code Area,2,S,SA
54109002902,25916,WV,25916,109,37.6787,-81.5015,Post Office or large volume customer,2,S,SA
54007968100,25063,WV,25063,015,38.5647,-80.9764,Zip Code Area,10,S,SA
54007968100,26335,WV,26335,007,38.7775,-80.657,Zip Code Area,10,S,SA
54007968100,26376,WV,26376,041,38.7763,-80.4567,Zip Code Area,10,S,SA
54007968100,26601,WV,26601,007,38.6541,-80.676,Zip Code Area,10,S,SA
54007968100,26615,WV,26615,007,38.8376,-80.7295,Zip Code Area,10,S,SA
54109002902,25876,WV,25876,109,37.6429,-81.4568,Zip Code Area,2,S,SA
54015957900,25141,WV,25141,015,38.6271,-81.0257,Zip Code Area,2,S,SA
54015957900,25164,WV,25164,015,38.4912,-81.1989,Zip Code Area,2,S,SA
54015957900,25285,WV,25285,015,38.5432,-81.1114,Zip Code Area,2,S,SA
54019020400,25152,WV,25152,019,38.0529,-81.2698,Post Office or large volume customer,2,S,SA
54019020400,25833,WV,25917,019,38.0413,-81.0648,Post Office or large volume customer,2,S,SA
54019020400,25846,WV,25846,019,37.9265,-81.1501,Post Office or large volume customer,1,S,SA
54019020400,25855,WV,25855,019,37.9429,-81.1509,Post Office or large volume customer,1,S,SA
54019020400,25879,WV,25879,019,37.9758,-81.115,Post Office or large volume customer,1,S,SA
54019020400,25901,WV,25901,019,37.9723,-81.1487,Zip Code Area,1,S,SA
54019020400,25904,WV,25904,019,37.911,-81.2648,Post Office or large volume customer,1,S,SA
54019020400,25119,WV,25119,019,38.0407,-81.2701,Zip Code Area,2,S,SA
54019020400,25917,WV,25917,019,37.9488,-81.1531,Zip Code Area,1,S,SA
54019020700,25002,WV,25002,019,38.1376,-81.2743,Post Office or large volume customer,2,S,SA
54019020700,25031,WV,25031,019,38.1519,-81.2656,Post Office or large volume customer,2,S,SA
54019020700,25036,WV,25036,019,38.1943,-81.2959,Post Office or large volume customer,2,S,SA
54019020700,25040,WV,25040,019,38.1237,-81.234,Post Office or large volume customer,2,S,SA
54019020700,25057,WV,25057,019,38.1268,-81.2637,Post Office or large volume customer,2,S,SA
54019020700,25059,WV,25059,067,38.2509,-81.1932,Zip Code Area,2,S,SA
54019020700,25067,WV,25067,039,38.2099,-81.4381,Zip Code Area,2,S,SA
54019020400,25936,WV,25936,019,37.9554,-81.0714,Zip Code Area,2,S,SA
54033030602,26306,WV,26330,033,39.2852,-80.3853,Post Office or large volume customer,4,S,SA
54019020100,25938,WV,25938,019,38.1402,-81.0322,Zip Code Area,2,S,SA
54019020100,25840,WV,25840,019,38.064,-81.0943,Zip Code Area,1,S,SA
54015957900,26617,WV,26617,015,38.489,-80.8257,Zip Code Area,2,S,SA
54015958000,25019,WV,25019,015,38.3729,-81.0868,Zip Code Area,2,S,SA
54015958000,25030,WV,25030,015,38.4498,-81.2323,Zip Code Area,2,S,SA
54015958000,25043,WV,25043,015,38.4764,-81.0696,Zip Code Area,2,S,SA
54015958000,25088,WV,25088,015,38.3943,-81.2426,Zip Code Area,2,S,SA
54015958000,25111,WV,25111,015,38.3498,-81.1269,Zip Code Area,2,S,SA
54015958000,25125,WV,25125,015,38.3366,-81.1633,Zip Code Area,2,S,SA
54019020100,25866,WV,25901,019,38.0107,-81.1451,Post Office or large volume customer,1,S,SA
54015958000,25133,WV,25133,015,38.4939,-81.1227,Zip Code Area,2,S,SA
54033031600,26339,WV,26339,017,39.4125,-80.6352,Zip Code Area,5,S,SA
54033031600,26411,WV,26411,017,39.1899,-80.7076,Zip Code Area,5,S,SA
54033031600,26426,WV,26426,033,39.2829,-80.559,Zip Code Area,5,S,SA
54033031600,26436,WV,26436,017,39.2893,-80.7343,Post Office or large volume customer,10,S,SA
54033031600,26456,WV,26456,017,39.2762,-80.7911,Zip Code Area,10,S,SA
54019020100,25085,WV,25085,019,38.1689,-81.196,Zip Code Area,2,S,SA
54019020100,25812,WV,25812,019,38.1369,-81.0955,Zip Code Area,2,S,SA
54015958000,25211,WV,25211,015,38.4662,-80.8573,Post Office or large volume customer,2,S,SA
54109002902,24898,WV,24898,109,37.5823,-81.6018,Post Office or large volume customer,2,S,SA
54033030602,26323,WV,26323,033,39.2587,-80.2875,Zip Code Area,4,S,SA
54033030602,26385,WV,26385,033,39.1725,-80.3777,Zip Code Area,5,S,SA
54045956200,25635,WV,25635,045,37.7357,-81.8754,Zip Code Area,6,S,SA
54045956200,25637,WV,25637,045,37.8415,-82.0087,Post Office or large volume customer,2,S,SA
54045956200,25638,WV,25638,045,37.7557,-81.9996,Zip Code Area,2,S,SA
54045956200,25639,WV,25639,045,37.8752,-81.9826,Post Office or large volume customer,2,S,SA
54045956200,25644,WV,25644,045,37.7112,-81.9873,Post Office or large volume customer,6,S,SA
54045956200,25646,WV,25646,045,37.8303,-81.9639,Zip Code Area,10.2,S,SA
54045956200,25647,WV,25647,045,37.7846,-81.9908,Zip Code Area,2,S,SA
54045956200,25649,WV,25649,045,37.8445,-82.0551,Post Office or large volume customer,2,S,SA
54045956200,25650,WV,25650,059,37.6634,-81.8504,Zip Code Area,8,S,SA
54045956200,25652,WV,25652,045,37.8035,-82.0466,Post Office or large volume customer,2,S,SA
54045956200,25653,WV,25653,045,37.8279,-81.9976,Post Office or large volume customer,2,S,SA
54045956200,25654,WV,25654,045,37.7818,-81.892,Zip Code Area,2,S,SA
54045956200,25670,WV,25670,059,37.7189,-82.1931,Zip Code Area,10,S,SA
54055001200,24712,WV,24712,055,37.4323,-80.9974,Zip Code Area,4,S,SA
54055001200,24714,WV,24714,055,37.4909,-81.2062,Zip Code Area,2,S,SA
54045956200,25634,WV,25634,045,37.7307,-81.8379,Zip Code Area,6,S,SA
54045956200,25632,WV,25632,045,37.7656,-81.9217,Zip Code Area,6,S,SA
54045956200,25630,WV,25630,045,37.7957,-81.7148,Post Office or large volume customer,10,S,SA
54045956200,25628,WV,25628,045,37.7562,-81.8601,Post Office or large volume customer,10.2,S,SA
54045956200,25076,WV,25076,045,37.8665,-81.9123,Post Office or large volume customer,2,S,SA
54045956200,25121,WV,25121,045,37.9204,-81.9034,Zip Code Area,2,S,SA
54045956200,25183,WV,25183,045,37.9204,-81.8293,Post Office or large volume customer,2,S,SA
54045956200,25505,WV,25505,045,38.0043,-82.0401,Zip Code Area,2,S,SA
54045956200,25508,WV,25508,045,37.9737,-82.0174,Zip Code Area,2,S,SA
54045956200,25547,WV,25547,045,37.9298,-81.9654,Zip Code Area,2,S,SA
54045956200,25601,WV,25601,045,37.8487,-81.9935,Zip Code Area,2,S,SA
54055001200,24729,WV,24729,055,37.4401,-81.244,Post Office or large volume customer,2,S,SA
54045956200,25606,WV,25606,045,37.7687,-81.8371,Post Office or large volume customer,10.2,S,SA
54045956200,25608,WV,25608,059,37.584,-81.9051,Zip Code Area,8,S,SA
54045956200,25611,WV,25611,045,37.6907,-81.869,Post Office or large volume customer,6,S,SA
54045956200,25612,WV,25647,045,37.7662,-81.9876,Zip Code Area,6,S,SA
54045956200,25614,WV,25601,045,37.8332,-81.9024,Post Office or large volume customer,2,S,SA
54045956200,25617,WV,25617,045,37.7265,-81.8057,Zip Code Area,6,S,SA
54045956200,25624,WV,25624,045,37.9023,-81.9882,Post Office or large volume customer,2,S,SA
54045956200,25625,WV,25625,045,37.83,-82.0585,Zip Code Area,2,S,SA
54045956200,25607,WV,25607,045,37.7959,-81.7833,Zip Code Area,10,S,SA
54045956200,25022,WV,25022,045,37.8784,-81.8279,Post Office or large volume customer,10.2,S,SA
54055001200,24731,WV,24731,055,37.3971,-81.1318,Zip Code Area,5,S,SA
54055001200,24733,WV,24733,055,37.442,-81.2138,Zip Code Area,2,S,SA
54055001200,24872,WV,24872,047,37.4834,-81.896,Zip Code Area,10,S,SA
54055001200,24878,WV,24878,047,37.4223,-81.6437,Post Office or large volume customer,8,S,SA
54055001200,24887,WV,24887,047,37.3712,-81.3857,Zip Code Area,5,S,SA
54055001200,24888,WV,24888,047,37.3687,-81.5165,Post Office or large volume customer,8,S,SA
54055001200,25820,WV,25820,055,37.4841,-81.1111,Zip Code Area,2,S,SA
54055001200,25841,WV,25841,055,37.55,-81.128,Zip Code Area,2,S,SA
54055001200,25922,WV,25922,055,37.4605,-81.1128,Zip Code Area,5,S,SA
54055001200,25971,WV,25971,055,37.4925,-80.9796,Zip Code Area,4,S,SA
54047954504,24811,WV,24811,047,37.4126,-81.7843,Post Office or large volume customer,2,S,SA
54047954504,24813,WV,24813,047,37.3407,-81.7376,Post Office or large volume customer,2,S,SA
54047954504,24817,WV,24817,047,37.3518,-81.7987,Post Office or large volume customer,10,S,SA
54047954504,24850,WV,24850,047,37.3324,-81.8316,Zip Code Area,10,S,SA
54047954504,24873,WV,24873,047,37.3315,-81.8915,Zip Code Area,2,S,SA
54047954504,24879,WV,24879,047,37.3244,-81.7614,Zip Code Area,2,S,SA
54047954504,24881,WV,24881,047,37.4504,-81.7057,Post Office or large volume customer,8,S,SA
54055001200,24871,WV,24871,047,37.3493,-81.4654,Post Office or large volume customer,8,S,SA
54055001200,24868,WV,24868,047,37.4194,-81.4058,Zip Code Area,5,S,SA
54055001200,24862,WV,24862,047,37.5048,-81.9151,Zip Code Area,10,S,SA
54055001200,24861,WV,24861,047,37.3709,-81.3665,Zip Code Area,5,S,SA
54055001200,24739,WV,24740,055,37.3662,-81.1026,Zip Code Area,4,S,SA
54055001200,24740,WV,24740,055,37.3799,-81.1175,Zip Code Area,4,S,SA
54055001200,24747,WV,24747,055,37.4142,-81.1784,Zip Code Area,5,S,SA
54055001200,24801,WV,24801,047,37.4329,-81.5846,Zip Code Area,7,S,SA
54055001200,24808,WV,24808,047,37.3362,-81.4151,Zip Code Area,5,S,SA
54055001200,24816,WV,24816,047,37.4643,-81.6982,Post Office or large volume customer,8,S,SA
54055001200,24828,WV,24828,047,37.4784,-81.6534,Zip Code Area,8,S,SA
54055001200,24732,WV,24740,055,37.3448,-80.9279,Post Office or large volume customer,5,S,SA
54055001200,24829,WV,24801,047,37.3752,-81.6539,Post Office or large volume customer,8,S,SA
54055001200,24836,WV,24836,047,37.3658,-81.5544,Post Office or large volume customer,7,S,SA
54055001200,24843,WV,24843,047,37.474,-81.6998,Post Office or large volume customer,8,S,SA
54055001200,24844,WV,24844,047,37.4499,-81.812,Zip Code Area,2,S,SA
54055001200,24846,WV,24846,047,37.5301,-81.8882,Post Office or large volume customer,10,S,SA
54055001200,24848,WV,24848,047,37.2937,-81.4259,Post Office or large volume customer,8,S,SA
